id,name,age,department,salary,working_hours
1,Alice,33,Sales,34191.42,31.9
2,Alice,56,Marketing,107623.77,56.3
3,Jack,42,Marketing,34507.83,28.2
4,Diana,45,Engineering,102507.74,28.4
5,Frank,60,HR,107069.46,52.6
6,Grace,30,Sales,117226.98,50.8
7,Frank,35,HR,30511.97,55.7
8,Charlie,60,Finance,84450.73,31.8
9,Alice,29,Operations,54904.62,30.4
10,Alice,43,Marketing,62090.73,48.7
11,Hank,43,Sales,53295.47,46.2
12,Ivy,43,Sales,103612.01,53.5
13,Charlie,52,Engineering,64481.17,27.4
14,Hank,26,Engineering,59511.2,29.7
15,Ivy,43,Operations,111014.58,49.1
16,Frank,32,Finance,86797.58,37.1
