id,name,age,department,salary,working_hours
1,Eve,53,Marketing,30272.04,33.8
2,Hank,22,Marketing,93820.64,34.4
3,Jack,25,Sales,69010.38,39.9
4,Eve,38,Finance,85755.29,27.6
5,Frank,25,Marketing,104544.62,25.0
6,Bob,50,Marketing,99076.84,43.8
7,Grace,51,HR,91459.89,37.8
8,Frank,38,Marketing,56359.35,57.9
9,Frank,24,Engineering,98461.85,55.1
10,Ivy,41,Sales,54408.79,52.3
11,Diana,39,HR,68069.69,36.2
12,Grace,56,HR,44195.23,34.1
13,Bob,54,Operations,108884.51,22.2
14,Grace,41,Engineering,69336.19,20.5
15,Diana,37,HR,30408.43,22.1
16,Alice,30,Engineering,48355.34,51.2
17,Alice,34,Finance,60013.66,38.5
18,Frank,58,Marketing,61158.56,40.1
19,Alice,58,Operations,82235.01,35.4
