id,name,age,department,salary,working_hours
1,Alice,55,Operations,84143.14,57.9
2,Alice,51,Finance,99283.99,48.8
3,Charlie,33,Marketing,67923.95,48.9
4,Grace,28,Sales,103744.86,38.5
5,Ivy,44,Operations,33968.56,33.2
6,Charlie,47,Sales,110964.96,21.0
7,Grace,45,Sales,48198.06,55.4
8,Alice,42,Marketing,67971.66,36.0
9,Bob,25,Operations,70407.35,36.3
10,Eve,32,Sales,111575.11,21.9
11,Bob,52,Marketing,95667.82,26.3
12,Hank,28,Marketing,115542.43,29.2
13,Bob,33,Sales,64998.15,57.9
14,Frank,27,Engineering,53006.57,40.7
15,Ivy,35,Finance,72753.27,52.0
16,Diana,49,Marketing,77890.51,21.8
17,Diana,37,Operations,46340.64,24.0
