id,name,age,department,salary,working_hours
1,Charlie,26,Finance,58030.64,46.6
2,Diana,40,Engineering,53695.62,27.6
3,Bob,33,Marketing,77701.15,43.8
4,Jack,57,Sales,103598.59,37.8
5,Jack,60,Finance,40371.2,25.4
6,Bob,39,Operations,104570.32,53.4
7,Jack,50,Finance,119776.22,35.8
8,Eve,55,Finance,109828.29,45.3
9,Frank,37,Operations,57202.79,43.9
10,Bob,43,Sales,54003.28,57.0
11,Hank,38,Marketing,60213.12,46.1
12,Charlie,57,Marketing,112934.94,56.6
13,Jack,23,Finance,47106.8,48.8
14,Jack,50,Sales,39503.21,39.9
15,Eve,50,Finance,42704.59,58.0
16,Eve,39,Sales,74692.04,35.3
17,Diana,59,Marketing,99206.59,46.4
18,Grace,23,HR,116776.88,55.0
19,Bob,45,Sales,84508.73,44.4
