id,name,age,department,salary,working_hours
1,Alice,60,Finance,72990.71,20.8
2,Grace,51,Operations,100968.13,51.3
3,Hank,29,HR,87547.63,37.3
4,Jack,29,Marketing,51859.39,42.9
5,Ivy,60,Engineering,37175.3,48.5
6,Grace,38,Marketing,32815.48,58.8
7,Ivy,30,Marketing,55879.27,57.8
8,Eve,28,Engineering,112831.97,31.4
9,Ivy,26,Marketing,119613.67,59.2
10,Eve,58,Operations,94295.04,46.3
11,Eve,59,Sales,64385.63,31.9
12,Alice,33,Operations,61501.21,20.7
13,Charlie,40,Finance,59661.98,43.4
14,Jack,27,Operations,63943.6,32.4
15,Grace,50,HR,116915.2,43.4
