id,name,age,department,salary,working_hours
1,Charlie,39,HR,108321.16,44.2
2,Frank,23,Marketing,96328.08,42.3
3,Grace,25,Sales,81834.93,59.3
4,Alice,41,Finance,55845.57,23.5
5,Grace,39,Engineering,70984.35,21.5
6,Ivy,41,HR,42184.67,51.9
7,Jack,50,Operations,106797.37,42.8
8,Eve,48,HR,93343.69,54.5
9,Bob,24,Operations,116517.46,59.1
10,Bob,29,Marketing,48186.56,55.0
11,Alice,59,HR,42360.4,56.2
12,Frank,31,Operations,44048.42,37.3
13,Eve,39,Sales,110235.31,33.2
14,Diana,35,Finance,92839.32,58.1
15,Diana,34,Marketing,75693.26,41.4
16,Alice,34,Marketing,67003.11,26.2
17,Ivy,39,HR,94947.83,35.3
