id,name,age,department,salary,working_hours
1,Ivy,36,Marketing,43614.32,29.2
2,Charlie,36,Operations,118372.36,27.2
3,Diana,46,Sales,53987.74,45.6
4,Charlie,38,Finance,99060.33,30.9
5,Ivy,29,Sales,48976.08,36.9
6,Bob,26,Finance,37510.79,49.7
7,Eve,56,Operations,93577.51,39.6
8,Grace,35,Engineering,32621.71,57.2
9,Diana,50,Finance,74768.72,37.6
10,Diana,47,Finance,114475.96,52.4
11,Bob,22,HR,66795.91,43.3
12,Eve,37,Sales,79758.77,55.1
13,Frank,30,Engineering,109753.87,22.7
14,Charlie,45,Operations,77837.91,38.6
15,Grace,32,Sales,78558.9,28.0
16,Grace,43,Operations,30619.62,45.5
17,Bob,29,Engineering,57589.59,39.2
18,Frank,32,Engineering,76513.85,49.5
