id,name,age,department,salary,working_hours
1,Ivy,45,Sales,77361.19,30.3
2,Bob,24,HR,53774.57,41.2
3,Bob,38,Marketing,89882.47,51.1
4,Alice,59,Engineering,32159.39,38.0
5,Frank,53,Finance,35583.12,57.4
6,Frank,34,Engineering,100690.78,46.4
7,Charlie,30,Engineering,103261.97,21.6
8,Jack,47,Engineering,58921.82,37.1
9,Eve,31,HR,57742.49,32.6
10,Bob,29,HR,115310.39,41.5
11,Ivy,25,Operations,73618.42,37.8
12,Grace,59,Engineering,105806.7,55.3
13,Frank,56,Engineering,93427.49,33.1
14,Bob,37,Marketing,96554.04,33.5
15,Bob,29,HR,94127.93,52.6
16,Diana,23,HR,59898.87,46.4
17,Bob,55,Sales,49002.62,29.7
18,Ivy,55,HR,36306.06,33.5
19,Frank,50,HR,47879.59,26.7
20,Eve,34,Operations,80951.86,56.4
