id,name,age,department,salary,working_hours
1,Alice,59,HR,64413.56,29.6
2,Frank,58,Sales,99460.75,25.6
3,Ivy,23,Finance,40551.47,49.0
4,Charlie,50,HR,101125.53,49.3
5,Ivy,34,Finance,98125.3,55.2
6,Bob,50,Engineering,65725.65,35.0
7,Hank,37,Operations,50366.34,27.6
8,Grace,24,Finance,50778.6,45.3
9,Bob,49,Marketing,71130.67,34.8
10,Hank,28,Operations,101073.08,46.1
11,Diana,23,Sales,62302.98,55.7
12,Grace,22,Sales,95488.04,41.8
13,Charlie,34,Operations,118369.85,44.6
14,Hank,58,Finance,87686.54,42.5
15,Frank,56,Engineering,100712.67,30.1
16,Alice,28,Sales,48853.38,41.0
17,Eve,40,HR,81234.45,22.6
18,Frank,47,HR,80313.15,34.7
