id,name,age,department,salary,working_hours
1,Frank,55,Marketing,99430.19,20.9
2,Bob,45,Sales,114457.28,42.5
3,Grace,23,Finance,32081.76,55.5
4,Eve,25,Engineering,67318.23,25.5
5,Charlie,50,Operations,103532.02,50.1
6,Hank,39,Finance,47751.71,32.7
7,Jack,32,Engineering,110521.59,44.8
8,Grace,45,Sales,83760.7,48.8
9,Hank,41,HR,47987.34,59.3
10,Bob,45,Marketing,65643.71,33.9
11,Bob,23,Finance,111089.79,54.0
12,Grace,30,Engineering,35800.99,48.2
13,Ivy,48,Operations,108584.02,43.9
14,Bob,47,Marketing,75494.05,46.5
15,Hank,22,HR,54262.44,38.5
16,Eve,33,Engineering,77979.55,41.3
17,Eve,31,HR,41192.23,46.2
18,Frank,27,Engineering,40988.82,57.4
