id,name,age,department,salary,working_hours
1,Grace,48,Engineering,85318.48,24.9
2,Eve,44,Engineering,111097.96,47.9
3,Charlie,44,Engineering,55552.46,21.1
4,Eve,41,HR,102253.08,60.0
5,Eve,23,Engineering,82666.81,25.5
6,Frank,42,Marketing,100348.12,24.8
7,Eve,23,Engineering,36732.02,58.0
8,Frank,48,Finance,119540.56,33.3
9,Grace,47,Operations,109178.57,21.8
10,Eve,37,Engineering,55314.2,48.0
11,Hank,40,Operations,69705.87,38.0
12,Hank,22,Operations,98301.35,44.6
13,Ivy,57,HR,100502.73,23.5
14,Bob,31,Operations,109341.06,54.5
15,Grace,42,Marketing,51680.39,51.5
16,Bob,36,Marketing,100351.21,39.3
