id,name,age,department,salary,working_hours
1,Diana,34,Engineering,92594.61,59.1
2,Grace,25,Finance,103654.9,38.2
3,Jack,28,Finance,76962.37,27.7
4,Diana,57,Engineering,61968.89,54.9
5,Bob,54,Engineering,81498.12,46.2
6,Grace,40,Marketing,42040.89,50.4
7,Charlie,24,Finance,57245.25,29.8
8,Bob,55,Sales,54564.74,23.7
9,Ivy,56,Engineering,97080.56,52.2
10,Alice,35,Marketing,114181.58,30.4
11,Charlie,43,HR,91299.67,34.5
12,Ivy,60,Sales,87691.74,48.7
13,Bob,56,Finance,75323.55,44.5
14,Grace,55,Finance,40011.31,36.7
15,Jack,55,Operations,37635.62,49.3
