id,name,age,department,salary,working_hours
1,Diana,57,Engineering,41571.52,31.2
2,Bob,37,Sales,36589.21,38.5
3,Eve,51,HR,38372.42,43.5
4,Ivy,46,Marketing,81126.23,41.9
5,Grace,46,Operations,91479.09,51.6
6,Charlie,46,Engineering,48425.75,56.1
7,Bob,53,HR,87818.56,22.6
8,Grace,31,HR,103413.8,50.5
9,Grace,22,Marketing,76771.75,46.0
10,Bob,42,Operations,45200.92,57.3
11,Ivy,25,Sales,117231.42,24.5
12,Grace,28,Marketing,86338.62,34.7
13,Charlie,54,Sales,56693.69,46.8
14,Grace,39,Marketing,86903.54,26.3
15,Eve,23,Operations,97789.82,34.2
16,Diana,39,Sales,100939.31,49.8
