id,name,age,department,salary,working_hours
1,Hank,30,Engineering,74256.87,26.3
2,Frank,27,HR,39716.13,29.0
3,Diana,38,HR,118169.11,30.7
4,Charlie,46,Sales,103779.47,51.0
5,Ivy,44,Operations,40916.82,40.6
6,Diana,37,HR,56661.91,39.1
7,Grace,53,HR,42241.38,44.7
8,Diana,48,Finance,78721.57,36.2
9,Frank,39,Sales,80710.94,41.2
10,Frank,24,Marketing,89781.55,52.2
11,Alice,43,HR,71870.8,31.0
12,Diana,37,Sales,116668.51,23.7
13,Hank,45,Sales,110813.7,37.7
14,Bob,54,HR,117234.25,55.9
15,Jack,54,Marketing,55093.73,23.1
16,Jack,53,Marketing,108244.21,45.8
17,Eve,46,Finance,112517.89,27.6
18,Eve,27,Engineering,94114.45,40.8
19,Charlie,31,Finance,110765.32,24.7
