id,name,age,department,salary,working_hours
1,Grace,56,HR,81867.66,22.8
2,Diana,38,Engineering,73313.79,51.6
3,Hank,45,Sales,95085.99,38.8
4,Charlie,58,Engineering,103363.18,31.9
5,Hank,25,Finance,79308.94,38.8
6,Bob,57,Sales,65027.84,39.7
7,Eve,38,HR,52199.56,27.5
8,Diana,43,Marketing,92424.96,32.7
9,Ivy,49,Engineering,90175.7,23.9
10,Ivy,43,Finance,80393.39,21.1
11,Jack,29,Marketing,81761.42,49.0
12,Hank,28,Operations,47920.12,53.4
13,Hank,40,Engineering,100155.84,20.6
14,Bob,30,Marketing,111777.31,29.8
15,Frank,38,Engineering,118299.53,58.5
16,Bob,26,Finance,57016.06,30.1
17,Bob,60,Finance,32314.06,22.1
18,Frank,24,HR,98430.3,52.6
