id,name,age,department,salary,working_hours
1,Ivy,38,HR,43803.96,57.9
2,Grace,33,Engineering,40529.38,21.4
3,Grace,40,Finance,73557.44,38.7
4,Bob,53,Operations,66970.27,57.0
5,Bob,37,Operations,104780.18,53.4
6,Eve,26,Sales,65566.92,26.0
7,Ivy,31,Sales,71867.91,22.6
8,Grace,51,Engineering,49867.25,48.8
9,Diana,45,Sales,87497.23,52.7
10,Jack,44,Sales,77578.34,46.5
11,Eve,43,Engineering,84689.99,24.8
12,Jack,27,Finance,110453.24,23.4
13,Eve,35,Operations,85442.19,21.2
14,Frank,50,Engineering,85519.47,22.8
15,Frank,23,Sales,108385.0,49.8
16,Charlie,35,HR,95446.26,44.8
17,Alice,38,Marketing,68410.53,21.1
18,Diana,31,Marketing,104150.58,34.1
