id,name,age,department,salary,working_hours
1,Alice,33,Operations,83847.53,42.7
2,Hank,32,Finance,67003.71,53.3
3,Jack,60,HR,68278.3,32.2
4,Frank,52,Engineering,105465.42,29.8
5,Charlie,51,Sales,77191.11,44.7
6,Hank,26,Engineering,109925.91,39.4
7,Bob,41,HR,31408.89,22.2
8,Eve,60,Engineering,105936.14,25.5
9,Ivy,42,Operations,61851.21,47.6
10,Diana,59,Marketing,92562.45,48.7
11,Eve,53,Engineering,59978.86,22.2
12,Bob,28,Sales,88184.68,42.8
13,Eve,48,Operations,106154.14,23.3
14,Eve,38,Marketing,83683.28,46.9
15,Frank,39,Marketing,65060.32,44.6
16,Charlie,51,HR,61832.11,33.9
17,Bob,32,Marketing,102644.38,38.2
18,Bob,25,Marketing,72873.65,58.1
