id,name,age,department,salary,working_hours
1,Grace,32,Engineering,98951.96,31.7
2,Alice,59,Engineering,46757.6,42.6
3,Frank,42,Marketing,38867.6,29.8
4,Alice,37,HR,50520.25,53.9
5,Hank,57,Marketing,116813.5,46.7
6,Diana,29,Sales,118370.8,47.6
7,Hank,33,Finance,89462.22,28.5
8,Ivy,34,Sales,118829.76,35.2
9,Jack,59,Operations,69622.79,53.9
10,Ivy,53,HR,62446.75,28.9
11,Alice,28,Engineering,90865.0,48.5
12,Frank,60,Finance,86425.27,29.6
13,Charlie,22,Finance,59498.6,24.0
14,Charlie,33,Engineering,32632.6,57.4
15,Bob,23,Marketing,46891.98,41.7
16,Charlie,26,HR,117260.2,22.1
