id,name,age,department,salary,working_hours
1,Eve,54,Marketing,43338.05,38.6
2,Frank,52,HR,110832.32,52.4
3,Hank,28,Engineering,33844.73,58.2
4,Bob,27,Operations,111629.84,31.4
5,Eve,31,Sales,50654.58,35.4
6,Bob,39,Engineering,35814.38,45.3
7,Jack,58,Operations,92856.8,51.9
8,Frank,56,Operations,71184.85,37.4
9,Diana,22,Marketing,51757.24,47.6
10,Eve,25,Operations,81081.83,50.8
11,Diana,35,Sales,60816.15,50.7
12,Ivy,39,HR,39559.65,29.7
13,Bob,29,Finance,113969.2,53.4
14,Frank,25,Engineering,86918.34,30.8
