id,name,age,department,salary,working_hours
1,Charlie,32,HR,58879.45,54.3
2,Hank,57,Sales,62220.77,27.5
3,Bob,48,HR,47084.74,47.7
4,Eve,36,Marketing,38927.77,50.1
5,Frank,39,Marketing,47594.28,58.5
6,Diana,59,Finance,101401.34,55.2
7,Alice,34,Finance,103633.7,45.4
8,Diana,37,Engineering,118231.18,44.2
9,Eve,48,Finance,50600.29,32.2
10,Hank,50,Marketing,53649.94,53.7
11,Ivy,39,HR,58769.38,34.5
12,Grace,33,Finance,99439.87,20.2
13,Frank,32,Marketing,83958.16,21.7
14,Charlie,54,HR,60163.01,59.3
15,Jack,33,Sales,88174.89,32.4
16,Frank,31,Sales,43189.87,42.9
