id,name,age,department,salary,working_hours
1,Ivy,56,Finance,74544.93,28.6
2,Charlie,39,Sales,104201.22,22.3
3,Frank,55,Finance,114164.07,35.0
4,Charlie,37,Finance,77588.3,59.4
5,Grace,25,HR,32786.65,44.8
6,Ivy,24,HR,34250.12,33.4
7,Ivy,28,Operations,73544.99,37.6
8,Eve,39,Sales,92506.59,39.6
9,Hank,31,Sales,49448.29,54.4
10,Ivy,59,HR,42504.65,36.4
11,Bob,27,Operations,71124.39,59.6
12,Hank,34,HR,101694.75,59.1
13,Charlie,37,HR,102090.18,33.9
14,Hank,29,Operations,98633.56,20.9
15,Bob,57,Marketing,109755.55,58.8
16,Alice,47,Operations,71455.01,52.4
17,Bob,32,HR,76337.88,38.7
18,Eve,51,HR,119117.94,39.3
19,Eve,52,Engineering,111832.21,37.8
20,Hank,38,Finance,91035.26,59.2
