id,name,age,department,salary,working_hours
1,Hank,53,Operations,43211.71,50.4
2,Grace,52,HR,88342.34,34.7
3,Frank,27,Finance,59602.03,38.4
4,Eve,41,Operations,101674.81,37.6
5,Frank,56,HR,65225.05,44.3
6,Diana,57,Engineering,43460.37,21.7
7,Bob,54,HR,41210.34,37.2
8,Ivy,41,Marketing,42173.82,30.7
9,Jack,31,Operations,117277.76,55.2
10,Ivy,57,Sales,92698.91,20.9
11,Grace,28,Engineering,100170.29,39.5
12,Ivy,41,Operations,102031.13,40.3
13,Eve,57,Sales,62476.64,53.8
14,Frank,27,Operations,81602.57,55.4
15,Frank,32,Operations,45032.32,58.3
16,Alice,32,Marketing,47137.91,51.0
17,Alice,48,Finance,31524.42,41.1
18,Charlie,48,Sales,79721.22,56.1
