id,name,age,department,salary,working_hours
1,Jack,36,Sales,33549.42,56.7
2,Charlie,50,Operations,50986.09,51.8
3,Grace,59,Marketing,84741.2,30.7
4,Frank,40,Operations,63985.42,39.8
5,Frank,38,Sales,30056.4,21.7
6,Frank,42,Finance,86632.51,59.5
7,Alice,60,Finance,34363.64,21.6
8,Charlie,51,Marketing,53645.04,56.2
9,Hank,50,HR,75969.9,39.7
10,Diana,51,Marketing,61024.95,26.3
11,Frank,39,Engineering,46914.06,49.5
12,Eve,48,HR,108629.2,49.4
13,Grace,25,Operations,63750.81,34.4
14,Ivy,36,Sales,80505.57,42.0
15,Jack,50,Finance,46626.94,51.2
16,Grace,48,Marketing,63257.7,34.4
17,Grace,45,Finance,95467.88,37.5
18,Diana,52,Sales,30872.19,55.9
