id,name,age,department,salary,working_hours
1,Grace,55,Finance,43931.03,50.1
2,Alice,31,Engineering,109931.16,46.8
3,Diana,22,Sales,84964.04,29.8
4,Hank,24,Operations,54412.84,55.4
5,Jack,32,Engineering,59171.95,55.4
6,Grace,23,Marketing,113958.52,32.9
7,Eve,37,Finance,31942.91,59.6
8,Jack,49,Marketing,58268.56,32.8
9,Alice,28,Marketing,100687.68,43.1
10,Bob,47,HR,50532.75,26.4
11,Hank,36,Sales,71367.92,59.1
12,Diana,59,Marketing,106441.03,40.6
13,Grace,40,Finance,69066.23,29.7
14,Frank,23,Operations,37922.26,38.6
15,Charlie,40,HR,61903.98,29.8
16,Eve,47,HR,44584.48,31.4
17,Ivy,53,Finance,101422.3,48.8
18,Frank,40,Engineering,115223.56,45.3
19,Ivy,37,Operations,104912.91,55.9
