id,name,age,department,salary,working_hours
1,Jack,47,Operations,103736.91,45.3
2,Bob,44,Engineering,98725.73,33.3
3,Grace,53,HR,62243.57,46.8
4,Eve,59,Operations,35167.27,22.4
5,Eve,33,Engineering,92337.73,50.8
6,Ivy,56,Finance,109619.32,25.8
7,Frank,25,Sales,116279.86,55.1
8,Diana,49,Operations,49150.58,35.1
9,Eve,58,HR,92377.73,57.9
10,Frank,38,Engineering,80899.74,25.8
11,Charlie,54,Marketing,43905.99,38.5
12,Charlie,40,Sales,107896.22,29.8
13,Charlie,43,Sales,101736.62,56.5
14,Eve,57,Marketing,97392.53,26.9
15,Eve,37,HR,67468.28,33.7
16,Jack,49,Operations,105956.81,53.4
17,Alice,59,Finance,70850.62,30.0
18,Hank,40,Marketing,55795.38,26.5
19,Ivy,40,HR,114478.14,35.1
20,Frank,55,Engineering,118426.53,39.8
