id,name,age,department,salary,working_hours
1,Grace,41,HR,42680.33,30.9
2,Frank,27,Sales,59286.45,43.8
3,Frank,40,Marketing,49369.85,26.6
4,Charlie,57,HR,118691.7,52.6
5,Alice,49,Engineering,101170.24,52.2
6,Frank,47,Sales,103571.67,49.1
7,Ivy,36,Marketing,91103.98,32.2
8,Grace,34,Marketing,42738.23,39.7
9,Eve,38,Engineering,93687.62,32.6
10,Charlie,45,Finance,98226.99,28.1
11,Frank,34,Operations,93755.8,51.8
12,Alice,35,HR,118254.63,23.9
13,Ivy,43,Sales,59679.53,53.5
14,Diana,42,Sales,113601.41,42.3
15,Hank,34,HR,60406.48,44.9
16,Ivy,24,Operations,91974.61,34.7
