id,name,age,department,salary,working_hours
1,Diana,54,Finance,69870.27,58.8
2,Jack,32,Engineering,66729.73,29.5
3,Alice,55,Engineering,93110.55,57.0
4,Eve,48,Finance,80865.51,20.9
5,Bob,39,Sales,54915.7,47.2
6,Bob,48,HR,91378.12,42.7
7,Ivy,41,Finance,119958.58,32.5
8,Alice,33,HR,105980.94,35.2
9,Eve,28,Marketing,101311.93,31.2
10,Hank,60,Operations,108776.4,45.2
11,Eve,28,Engineering,55521.14,55.9
12,Grace,54,Marketing,62183.55,41.5
13,Ivy,37,Marketing,30131.4,51.9
14,Ivy,54,HR,36605.5,26.0
15,Diana,23,Marketing,55186.88,24.1
16,Bob,24,Engineering,41261.53,52.7
17,Hank,43,Engineering,57972.56,28.9
18,Charlie,35,HR,39061.77,38.7
19,Diana,29,Finance,34640.82,35.3
