id,name,age,department,salary,working_hours
1,Hank,39,HR,74513.25,43.1
2,Hank,36,Marketing,119615.71,43.7
3,Hank,43,Marketing,42762.63,27.6
4,Grace,25,Sales,42234.11,33.0
5,Diana,48,Operations,114040.83,27.9
6,Ivy,23,HR,93422.5,30.2
7,Alice,39,Engineering,99699.04,28.3
8,Frank,57,Operations,118286.43,39.4
9,Frank,29,Operations,56051.26,33.0
10,Alice,30,Operations,95431.58,32.1
11,Frank,26,Sales,116198.57,56.0
12,Jack,25,Marketing,66982.45,47.6
13,Grace,30,Operations,98742.48,48.4
14,Eve,50,Finance,86799.69,29.4
15,Bob,40,Operations,30858.66,24.1
16,Bob,31,HR,42644.19,46.2
17,Bob,39,Sales,33470.14,57.9
