id,name,age,department,salary,working_hours
1,Eve,27,Marketing,35452.55,21.8
2,Frank,52,Engineering,87765.51,20.9
3,Eve,34,Operations,32459.03,30.5
4,Eve,51,Engineering,103506.6,26.4
5,Eve,30,HR,109128.17,49.7
6,Charlie,31,Marketing,59155.82,27.1
7,Bob,49,Sales,62663.41,56.9
8,Frank,45,Marketing,74311.09,48.8
9,Frank,57,Finance,84531.42,38.4
10,Hank,53,Finance,32061.53,20.5
11,Grace,38,Marketing,47466.83,55.5
12,Frank,30,Engineering,107327.88,33.1
13,Bob,47,Operations,38415.87,23.0
