id,name,age,department,salary,working_hours
1,Jack,35,Marketing,37696.49,30.9
2,Bob,37,Engineering,90674.87,44.7
3,Hank,41,Marketing,73895.32,42.8
4,Ivy,49,Finance,63165.35,22.9
5,Charlie,26,Finance,60054.66,24.8
6,Jack,24,Finance,102730.82,44.3
7,Charlie,29,Finance,46544.9,49.7
8,Frank,45,Sales,86761.07,32.6
9,Hank,52,Operations,32870.61,27.6
10,Grace,27,Engineering,119912.6,50.4
11,Grace,57,Operations,94708.12,44.2
12,Bob,23,Sales,82663.18,29.4
13,Jack,22,Engineering,119884.04,59.5
14,Bob,55,Finance,87068.17,23.8
15,Jack,50,Sales,39649.19,47.9
16,Frank,56,Marketing,106366.16,56.1
17,Ivy,44,Marketing,57861.67,32.0
