id,name,age,department,salary,working_hours
1,Jack,57,Engineering,116140.62,20.6
2,Frank,59,HR,40505.09,33.5
3,Bob,48,Marketing,114674.13,29.0
4,Eve,33,Marketing,31981.67,55.6
5,Frank,42,Finance,74314.26,40.2
6,Charlie,50,Finance,38327.89,20.1
7,Alice,38,Marketing,118770.71,23.1
8,Diana,56,Engineering,81516.7,32.1
9,Ivy,24,Marketing,40816.58,31.9
10,Jack,49,Finance,112972.64,33.0
11,Frank,22,Marketing,79242.36,40.4
12,Alice,46,Operations,33334.92,39.0
13,Alice,39,Marketing,56327.34,37.9
14,Grace,22,Marketing,44076.67,33.7
15,Diana,57,Finance,75174.94,53.3
16,Hank,23,HR,43766.37,56.8
17,Hank,54,HR,37688.08,49.8
18,Diana,51,Operations,89173.89,34.5
