id,name,age,department,salary,working_hours
1,Alice,40,HR,42924.64,29.8
2,Grace,44,Sales,77375.51,23.2
3,Charlie,29,Sales,81826.84,59.9
4,Jack,39,Marketing,74349.16,26.8
5,Jack,37,Sales,73721.6,40.4
6,Hank,33,Sales,77564.16,52.9
7,Frank,34,Engineering,77112.19,24.7
8,Jack,58,HR,71765.34,55.4
9,Frank,48,Operations,70397.32,51.1
10,Hank,24,Finance,100159.42,26.9
11,Eve,36,Engineering,82709.82,47.7
12,Diana,25,HR,97858.03,47.7
13,Hank,40,Finance,40456.74,35.0
14,Bob,47,Marketing,101937.5,56.3
15,Jack,44,Sales,82889.14,49.0
16,Eve,58,Operations,96504.82,30.1
17,Diana,27,Sales,61912.35,45.3
18,Grace,49,HR,43849.98,27.5
