id,name,age,department,salary,working_hours
1,Grace,31,HR,31473.9,45.8
2,Eve,45,HR,58452.11,26.8
3,Hank,51,Finance,117332.41,45.6
4,Grace,26,Sales,37358.54,35.5
5,Grace,59,HR,75946.66,45.8
6,Bob,30,Finance,61661.34,34.9
7,Bob,45,Engineering,109514.02,47.0
8,Alice,31,Marketing,66404.24,45.7
9,Ivy,29,Sales,50493.63,25.7
10,Charlie,25,Finance,100842.85,52.2
11,Alice,24,Finance,104817.76,41.2
12,Ivy,32,HR,67121.15,52.6
13,Ivy,55,HR,38458.59,38.9
14,Jack,30,HR,99426.44,30.3
15,Diana,53,Operations,62477.87,57.0
16,Eve,49,Marketing,118332.19,30.6
17,Ivy,40,Engineering,114486.51,55.8
18,Diana,41,Marketing,32337.15,50.7
19,Grace,51,HR,39927.96,36.9
20,Jack,23,Sales,76863.78,24.4
