id,name,age,department,salary,working_hours
1,Grace,22,Engineering,100984.84,28.8
2,Bob,32,HR,77418.47,54.2
3,Hank,39,Finance,97692.02,57.5
4,Jack,55,Engineering,89206.73,32.9
5,Grace,55,Sales,62436.41,40.0
6,Hank,30,HR,90581.39,37.3
7,Ivy,51,Operations,108324.71,35.3
8,Grace,50,Sales,91809.67,30.8
9,Diana,26,Engineering,30566.16,48.1
10,Hank,34,Finance,54765.54,40.9
11,Eve,59,Marketing,108810.84,53.6
12,Alice,47,Marketing,32902.89,41.6
13,Frank,49,Operations,114843.17,29.3
14,Frank,51,Sales,83691.63,53.0
