id,name,age,department,salary,working_hours
1,Jack,51,Finance,86147.1,27.3
2,Diana,49,Marketing,50229.28,22.3
3,Hank,54,HR,79050.92,41.0
4,Hank,40,Finance,42780.85,49.5
5,Bob,32,Operations,52451.67,36.9
6,Ivy,46,Sales,86347.17,23.2
7,Eve,35,Engineering,47899.63,58.0
8,Ivy,41,Operations,62877.33,48.0
9,Ivy,53,Operations,78067.66,49.9
10,Eve,52,Finance,98428.56,50.2
11,Ivy,57,Engineering,114948.97,20.7
12,Bob,50,Engineering,86768.22,54.8
13,Grace,34,Operations,88418.82,48.1
14,Diana,30,Marketing,104262.13,52.0
15,Ivy,44,Operations,37395.91,21.2
16,Hank,30,Marketing,61652.09,58.1
17,Grace,57,HR,114720.63,36.7
18,Alice,29,Operations,85146.18,47.2
