id,name,age,department,salary,working_hours
1,Diana,24,Sales,108613.55,25.4
2,Alice,60,Marketing,63266.16,40.7
3,Diana,26,Engineering,110911.64,24.3
4,Frank,28,Sales,111402.64,39.2
5,Ivy,34,HR,88914.03,47.3
6,Bob,24,Sales,117686.45,57.4
7,Ivy,23,Finance,118012.5,38.3
8,Frank,48,Operations,108451.9,55.1
9,Jack,44,HR,91301.99,36.6
10,Ivy,55,HR,91952.64,56.5
11,Ivy,27,Engineering,114552.02,54.7
12,Eve,35,HR,96674.66,53.1
13,Diana,54,HR,111077.16,46.7
14,Hank,35,Marketing,84613.09,59.5
15,Ivy,49,Engineering,102070.91,23.2
16,Charlie,27,Finance,48717.25,38.0
17,Grace,39,Engineering,88699.4,37.0
18,Diana,59,Marketing,99751.25,34.9
19,Diana,52,HR,91794.92,46.0
20,Bob,30,Finance,113261.53,48.1
