id,name,age,department,salary,working_hours
1,Grace,47,Finance,109980.9,56.4
2,Grace,27,HR,66755.06,47.2
3,Charlie,22,Marketing,82381.03,58.1
4,Alice,38,Sales,36109.24,30.7
5,Diana,49,Finance,41151.61,38.1
6,Hank,50,Operations,59445.63,22.0
7,Eve,24,Finance,53704.9,30.8
8,Bob,40,Finance,105341.3,40.8
9,Eve,39,Sales,79216.8,48.4
10,Jack,60,Engineering,77009.82,56.8
11,Alice,38,Marketing,84137.32,36.8
12,Charlie,36,Finance,64310.78,50.2
13,Frank,49,Marketing,32254.15,20.5
14,Grace,34,Engineering,34217.45,41.5
15,Jack,31,HR,41964.18,35.5
16,Ivy,38,Sales,53745.7,42.8
