id,name,age,department,salary,working_hours
1,Ivy,27,Marketing,59822.65,41.3
2,Alice,33,Sales,114123.31,33.8
3,Alice,49,HR,86169.81,57.0
4,Bob,55,HR,119430.61,47.0
5,Alice,59,Finance,57327.42,22.4
6,Diana,24,Engineering,68742.78,51.1
7,Eve,34,Finance,82007.84,53.2
8,Eve,22,HR,68986.6,29.3
9,Ivy,32,HR,44943.17,45.5
10,Hank,26,Marketing,66710.06,38.8
11,Grace,33,Sales,95283.99,29.8
12,Alice,53,HR,43319.58,23.9
13,Eve,47,Finance,117294.57,40.0
14,Diana,56,HR,118743.87,40.1
15,Charlie,36,Finance,93437.24,23.8
16,Diana,22,Engineering,37503.12,23.0
17,Jack,56,Marketing,57261.1,21.2
