id,name,age,department,salary,working_hours
1,Grace,35,Operations,46643.41,40.3
2,Hank,33,Marketing,115146.59,33.6
3,Hank,47,Finance,94643.49,41.0
4,Diana,37,Engineering,119446.23,25.3
5,Grace,24,Sales,106848.75,46.6
6,Ivy,31,Operations,56392.3,49.2
7,Alice,41,Finance,98373.26,34.2
8,Hank,37,Finance,46649.7,20.3
9,Hank,51,Finance,60614.47,37.1
10,Eve,55,Sales,108840.06,44.8
11,Jack,25,Operations,66059.69,50.4
12,Grace,56,HR,75814.78,53.4
13,Ivy,39,Operations,72179.63,45.9
14,Frank,36,Marketing,58317.89,51.2
