id,name,age,department,salary,working_hours
1,Frank,58,Engineering,54306.23,43.3
2,Eve,40,Sales,43773.04,54.8
3,Grace,23,Finance,54317.61,30.6
4,Bob,55,Marketing,39715.11,38.4
5,Frank,39,Finance,76327.03,33.6
6,Charlie,29,Finance,112109.21,50.3
7,Jack,52,HR,98526.94,50.5
8,Charlie,52,Engineering,116192.92,40.6
9,Alice,31,Sales,57042.04,26.0
10,Eve,32,Engineering,78157.86,54.7
11,Ivy,34,Marketing,82729.6,48.2
12,Charlie,31,Sales,65375.0,22.3
13,Grace,45,HR,74351.95,23.6
14,Frank,33,Engineering,42869.4,29.8
