id,name,age,department,salary,working_hours
1,Frank,51,Sales,80558.5,45.6
2,Ivy,22,HR,106958.07,51.8
3,Bob,54,Engineering,92580.35,39.7
4,Alice,38,Operations,105457.95,53.6
5,Bob,23,HR,84053.52,20.1
6,Bob,29,Finance,33158.97,57.0
7,Diana,54,Engineering,95569.41,24.8
8,Alice,32,Marketing,93483.75,43.5
9,Grace,60,HR,66275.87,57.2
10,Jack,46,Sales,64400.94,41.9
11,Bob,25,Sales,108805.05,25.7
12,Charlie,46,Sales,67966.68,49.9
13,Ivy,29,Marketing,91830.08,37.4
14,Charlie,22,HR,95722.41,53.9
15,Jack,52,Sales,76908.4,50.3
