id,name,age,department,salary,working_hours
1,Hank,56,Operations,77903.31,20.2
2,Frank,40,Engineering,102735.35,55.6
3,Diana,38,Finance,45695.91,21.2
4,Diana,29,Sales,72471.86,45.5
5,Ivy,34,Sales,52259.47,31.7
6,Jack,59,Sales,86236.18,30.6
7,Jack,45,Operations,71834.45,24.3
8,Grace,60,Finance,99235.28,20.4
9,Diana,43,Engineering,56637.67,27.4
10,Hank,58,Sales,38304.86,21.9
11,Bob,48,Marketing,41646.89,26.5
12,Bob,55,Sales,101785.52,46.4
13,Ivy,44,Operations,70268.62,26.9
14,Grace,43,HR,103819.57,29.8
15,Diana,53,HR,102600.28,21.0
