id,name,age,department,salary,working_hours
1,Hank,50,Operations,53215.94,33.2
2,Hank,38,Marketing,103675.06,57.1
3,Eve,51,HR,78807.56,33.8
4,Alice,60,Operations,76800.76,48.8
5,Alice,60,Operations,81499.39,29.5
6,Bob,43,Marketing,59844.27,27.0
7,Frank,35,Operations,92854.93,37.5
8,Charlie,53,Marketing,107836.21,24.2
9,Jack,39,Finance,78771.5,39.6
10,Diana,52,Sales,116893.29,20.6
11,Alice,27,Marketing,51774.32,55.3
12,Ivy,25,Sales,34541.78,37.2
13,Frank,43,Engineering,51682.26,53.1
14,Frank,23,Operations,104423.26,27.9
15,Grace,55,Finance,68402.97,44.3
16,Eve,46,Finance,91055.08,26.2
17,Hank,26,Engineering,57836.93,22.3
