id,name,age,department,salary,working_hours
1,Eve,48,Sales,74375.89,23.6
2,Eve,26,Operations,70389.67,21.6
3,Frank,22,Finance,67970.15,42.9
4,Diana,27,Operations,60613.68,42.1
5,Charlie,50,Marketing,97053.91,25.5
6,Eve,37,Finance,116044.84,52.7
7,Hank,37,Finance,35786.23,43.9
8,Alice,40,Marketing,71296.42,45.9
9,Jack,52,Engineering,89088.03,26.9
10,Charlie,30,Engineering,105226.8,29.8
11,Eve,33,Marketing,116625.86,49.5
12,Frank,43,Operations,69969.93,45.3
13,Diana,58,Operations,58737.9,21.4
14,Frank,29,HR,63799.12,47.8
15,Eve,32,Marketing,79128.48,27.9
16,Hank,55,Engineering,98214.72,30.8
