id,name,age,department,salary,working_hours
1,Hank,38,Sales,102423.57,31.0
2,Ivy,47,Finance,48765.33,23.7
3,Bob,29,Finance,31070.42,57.8
4,Hank,48,HR,94868.59,48.7
5,Eve,42,Operations,72944.35,48.0
6,Frank,33,Engineering,89931.35,50.4
7,Jack,57,Marketing,92866.11,32.4
8,Diana,45,Operations,86340.55,32.8
9,Ivy,48,Finance,78837.31,24.4
10,Eve,52,Operations,90586.68,28.8
11,Eve,59,Finance,87454.73,54.9
12,Frank,54,Operations,41272.56,34.6
13,Eve,38,Marketing,115209.8,36.9
14,Hank,59,Operations,101623.4,44.4
15,Frank,32,Operations,96602.93,26.6
16,Bob,48,Finance,46150.45,40.6
17,Eve,26,Operations,38458.82,24.8
18,Alice,40,Sales,106592.52,55.1
