id,name,age,department,salary,working_hours
1,Grace,25,Operations,103269.96,30.9
2,Alice,33,Sales,108337.66,30.7
3,Frank,24,Marketing,110644.15,46.6
4,Frank,32,Sales,117008.83,43.0
5,Frank,27,Marketing,101968.77,28.8
6,Grace,42,Operations,36659.98,23.5
7,Grace,41,Marketing,73491.77,56.6
8,Diana,36,Finance,88090.21,34.7
9,Charlie,52,Sales,104303.43,46.6
10,Jack,58,Sales,43993.53,20.3
11,Jack,53,HR,94354.81,27.7
12,Jack,35,HR,78182.57,36.7
13,Charlie,41,Finance,84884.3,54.0
14,Diana,35,Finance,70892.26,37.8
15,Jack,24,Finance,45123.56,26.4
16,Ivy,56,Engineering,44345.63,21.8
17,Frank,40,HR,81444.25,59.4
18,Grace,35,Marketing,48739.47,56.8
