id,name,age,department,salary,working_hours
1,Bob,38,Sales,37300.76,40.5
2,Frank,45,Engineering,112077.16,45.2
3,Ivy,36,Engineering,44007.34,40.0
4,Bob,55,Engineering,94913.35,31.4
5,Grace,45,Engineering,104239.21,53.0
6,Bob,45,Sales,97360.36,24.0
7,Alice,46,HR,106814.12,25.0
8,Eve,47,Finance,94914.34,47.2
9,Charlie,22,Operations,115856.57,54.6
10,Alice,40,Finance,85975.49,43.0
11,Alice,39,Finance,95614.02,29.0
12,Hank,60,Engineering,75022.26,58.5
13,Hank,27,Sales,62557.5,20.2
14,Bob,28,Sales,56725.84,49.1
15,Hank,34,HR,32802.54,53.5
16,Jack,24,Operations,115454.53,50.9
17,Ivy,42,Engineering,90214.55,42.3
