id,name,age,department,salary,working_hours
1,Alice,50,Engineering,79784.23,52.1
2,Jack,57,HR,55650.85,39.7
3,Eve,54,Operations,86958.01,56.5
4,Charlie,36,Sales,86009.99,37.7
5,Bob,23,Finance,70131.15,26.4
6,Hank,34,Engineering,46837.03,37.5
7,Bob,56,HR,92799.72,40.5
8,Hank,37,Engineering,35569.76,26.8
9,Alice,37,Marketing,113586.58,22.0
10,Alice,56,HR,59149.59,55.9
11,Frank,31,Operations,47376.67,31.8
12,Charlie,35,Operations,104018.93,49.2
13,Diana,41,Engineering,55235.51,20.9
14,Eve,22,Engineering,57636.07,55.6
15,Charlie,26,Engineering,76541.44,57.0
16,Jack,37,Sales,51082.71,48.4
17,Jack,34,Operations,71108.4,37.3
18,Frank,57,Operations,68448.45,53.2
19,Frank,48,HR,85020.0,36.8
