id,name,age,department,salary,working_hours
1,Frank,55,Finance,110443.04,47.2
2,Hank,25,Operations,114956.87,45.0
3,Diana,55,Operations,118563.05,46.2
4,Bob,37,Marketing,87851.56,49.2
5,Jack,59,Finance,82104.33,39.9
6,Charlie,38,Finance,86530.1,55.9
7,Eve,43,Engineering,30229.39,44.4
8,Frank,49,Finance,104232.8,36.1
9,Eve,36,Engineering,75299.88,48.5
10,Ivy,41,HR,116693.42,55.4
11,Alice,23,Operations,49594.19,22.4
12,Grace,48,Marketing,33969.35,42.7
13,Frank,51,Marketing,108363.37,39.7
14,Bob,47,Finance,89110.35,35.7
15,Diana,55,Sales,38801.17,44.1
16,Hank,45,Engineering,116065.62,39.6
17,Alice,44,Sales,41827.21,53.4
18,Alice,50,Finance,61860.96,21.1
19,Diana,50,Finance,86443.18,29.4
20,Alice,29,Marketing,37490.05,20.1
