id,name,age,department,salary,working_hours
1,Charlie,48,Finance,69202.6,44.9
2,Ivy,57,Marketing,66068.66,46.2
3,Ivy,23,Marketing,86522.85,33.1
4,Charlie,35,Marketing,103130.96,29.4
5,Frank,37,HR,39595.33,36.7
6,Diana,51,Sales,107094.34,31.6
7,Eve,37,Operations,84964.96,48.7
8,Diana,56,Sales,108798.33,25.5
9,Grace,59,HR,45376.6,44.5
10,Eve,59,Finance,69100.06,20.2
11,Bob,30,Marketing,87041.59,59.0
12,Hank,57,HR,82186.2,21.3
13,Grace,46,Engineering,37847.17,55.0
14,Diana,51,Engineering,61478.09,30.4
15,Alice,31,Engineering,33115.68,32.1
16,Frank,37,Engineering,57431.89,41.8
17,Frank,40,Engineering,87690.41,20.5
18,Ivy,24,Operations,31782.99,30.2
19,Bob,35,Finance,46079.3,33.8
