id,name,age,department,salary,working_hours
1,Hank,49,Marketing,93286.01,30.7
2,Jack,50,Finance,117446.54,43.3
3,Ivy,30,Marketing,32779.83,58.7
4,Jack,60,Operations,62550.23,52.3
5,Jack,23,HR,43517.65,58.7
6,Eve,55,Marketing,116148.5,44.2
7,Alice,30,Operations,107302.42,41.9
8,Grace,24,Engineering,97409.48,33.8
9,Grace,54,Sales,47001.54,41.8
10,Hank,47,Finance,84034.33,25.6
11,Ivy,46,Engineering,31269.98,50.5
12,Diana,42,Marketing,99039.11,35.3
13,Alice,59,Marketing,74401.99,52.6
14,Charlie,39,HR,55702.02,20.1
15,Frank,49,Finance,110004.29,23.8
