id,name,age,department,salary,working_hours
1,Jack,60,Operations,110730.36,37.5
2,Frank,41,Marketing,79831.92,43.9
3,Frank,59,HR,103381.88,58.9
4,Jack,58,HR,44337.26,44.9
5,Ivy,58,Engineering,117261.83,48.0
6,Grace,38,Operations,114697.61,50.2
7,Alice,32,HR,95901.43,25.9
8,Hank,22,Marketing,65006.23,39.0
9,Ivy,41,Finance,54087.63,48.4
10,Diana,53,Marketing,32476.19,44.9
11,Grace,54,Operations,113005.39,30.8
12,Grace,46,HR,69582.6,43.0
13,Eve,41,HR,75634.7,23.4
14,Frank,31,HR,38009.87,40.1
15,Jack,56,Operations,74255.0,24.8
16,Frank,29,Engineering,117802.6,27.6
17,Grace,31,Engineering,119871.64,55.7
