id,name,age,department,salary,working_hours
1,Jack,42,Engineering,64167.6,35.1
2,Grace,27,Sales,63648.99,24.7
3,Ivy,47,Marketing,88174.24,43.8
4,Eve,58,Operations,72885.37,34.2
5,Ivy,35,HR,48965.97,38.0
6,Grace,59,Marketing,55464.66,42.1
7,Alice,60,Engineering,99285.58,46.7
8,Hank,29,HR,94520.67,47.1
9,Diana,43,Finance,65152.03,53.4
10,Ivy,40,Sales,110593.64,27.7
11,Alice,41,Sales,40113.97,33.5
12,Eve,41,Finance,88221.49,42.0
13,Ivy,50,HR,114380.2,27.7
14,Grace,53,Marketing,108011.15,45.7
15,Bob,36,Sales,85157.16,36.9
16,Alice,31,Marketing,104678.86,41.4
17,Frank,55,Marketing,106601.19,43.5
18,Grace,38,HR,105928.96,31.3
19,Hank,59,Sales,107927.04,33.4
20,Alice,27,HR,98619.2,59.8
