id,name,age,department,salary,working_hours
1,Charlie,22,Marketing,37308.67,51.4
2,Alice,30,HR,62890.94,40.3
3,Charlie,43,HR,64822.62,54.5
4,Jack,40,Marketing,46761.83,23.4
5,Eve,32,Engineering,108309.78,25.3
6,Alice,35,Finance,46889.12,29.7
7,Grace,31,Finance,91705.1,36.2
8,Charlie,54,Marketing,101205.44,25.0
9,Hank,29,Sales,74184.85,21.3
10,Alice,30,Engineering,93202.84,39.8
11,Hank,33,HR,83907.43,22.4
12,Grace,43,Engineering,106692.85,31.4
13,Jack,38,Finance,76550.93,42.3
14,Charlie,23,Finance,82316.35,57.9
15,Eve,52,HR,41833.92,37.1
16,Diana,31,HR,91468.99,22.6
