id,name,age,department,salary,working_hours
1,Alice,29,Sales,118537.42,45.4
2,Alice,59,Finance,98062.21,49.0
3,Diana,47,Finance,94020.92,34.1
4,Diana,58,Sales,55421.43,37.5
5,Hank,59,Marketing,72998.21,39.1
6,Ivy,55,Marketing,96450.25,23.4
7,Charlie,39,Engineering,32309.1,58.6
8,Grace,42,Marketing,118670.93,49.6
9,Charlie,58,Finance,96699.69,29.7
10,Alice,33,Sales,44191.92,38.5
11,Eve,43,Finance,45590.78,30.4
12,Jack,42,Engineering,80313.3,32.9
13,Diana,32,HR,71863.79,24.0
14,Frank,56,HR,45655.6,55.5
15,Eve,32,Finance,112835.06,32.2
16,Alice,55,Sales,100050.54,39.6
17,Hank,46,Engineering,111936.63,26.9
18,Grace,51,Finance,93238.17,24.9
19,Diana,31,Finance,71046.47,37.0
20,Hank,60,Finance,37978.07,40.7
