id,name,age,department,salary,working_hours
1,Jack,22,Operations,53595.08,20.1
2,Alice,22,Sales,112489.89,52.2
3,Frank,54,Operations,44339.12,46.9
4,Hank,56,Engineering,82846.85,39.6
5,Charlie,26,Marketing,43180.81,39.7
6,Diana,37,Finance,37210.25,46.4
7,Bob,29,HR,44804.1,51.8
8,Diana,22,Sales,72837.67,22.2
9,Frank,60,Finance,53798.43,32.3
10,Eve,40,Sales,80618.68,31.5
11,Alice,59,Operations,52344.67,43.3
12,Jack,43,Sales,92979.91,53.3
13,Alice,43,Operations,69445.93,27.2
14,Ivy,49,HR,88091.81,30.9
15,Frank,46,Sales,48586.29,20.5
16,Alice,23,Engineering,33019.41,24.3
17,Grace,43,Engineering,105603.19,31.9
