id,name,age,department,salary,working_hours
1,Ivy,52,Sales,86544.28,45.4
2,Bob,31,Finance,37997.51,31.1
3,Charlie,23,Marketing,47192.16,58.3
4,Eve,50,HR,62958.02,32.6
5,Grace,46,Engineering,58355.84,47.6
6,Jack,24,HR,42275.85,59.1
7,Grace,40,Sales,81303.57,58.2
8,Charlie,44,Marketing,35336.9,29.4
9,Diana,38,Sales,30759.24,24.4
10,Eve,59,Operations,87333.68,55.2
11,Bob,55,Sales,98059.72,34.2
12,Alice,31,Finance,92950.11,50.4
13,Grace,46,HR,79100.75,30.1
14,Grace,41,Engineering,100420.34,39.3
15,Hank,54,Engineering,78915.11,20.4
16,Alice,42,HR,77914.85,20.7
17,Alice,51,Engineering,88979.16,23.8
18,Ivy,28,Operations,70841.25,30.8
19,Hank,55,HR,70043.33,59.1
20,Grace,55,HR,56371.72,46.8
