id,name,age,department,salary,working_hours
1,Charlie,32,Marketing,101963.09,27.5
2,Alice,38,Engineering,94013.13,30.0
3,Diana,37,HR,30142.7,22.0
4,Alice,53,Engineering,69322.37,36.8
5,Ivy,43,HR,108514.33,45.0
6,Charlie,57,Marketing,81113.76,38.9
7,Alice,39,Engineering,102655.24,32.9
8,Bob,60,Marketing,96846.22,27.4
9,Grace,42,Marketing,86718.57,53.9
10,Hank,41,Operations,64910.38,59.0
11,Frank,30,Marketing,59516.22,47.7
12,Jack,45,HR,119609.01,42.8
13,Eve,57,Sales,88941.76,26.8
14,Diana,36,Finance,64224.67,44.2
15,Bob,50,Marketing,119432.09,39.4
16,Jack,53,Marketing,72877.56,48.3
17,Grace,51,Engineering,82954.52,38.7
