id,name,age,department,salary,working_hours
1,Bob,51,Marketing,90645.71,33.3
2,Charlie,24,Marketing,88391.58,51.6
3,Eve,29,HR,66820.69,23.7
4,Hank,39,Engineering,43065.81,48.6
5,Frank,22,HR,100962.6,53.5
6,Frank,58,Finance,56943.69,48.2
7,Diana,26,HR,117867.81,31.0
8,Frank,37,Marketing,47721.14,38.8
9,Bob,22,Finance,94324.29,38.2
10,Diana,22,Sales,111254.43,21.0
11,Ivy,52,Engineering,113823.2,58.8
12,Hank,60,Finance,61044.94,26.8
13,Grace,52,Engineering,102291.64,20.3
14,Diana,30,Marketing,90138.49,59.8
15,Hank,50,HR,51468.29,52.2
16,Hank,34,Finance,89906.91,45.0
17,Alice,56,Engineering,38486.84,41.6
18,Grace,52,Engineering,87470.14,39.8
