id,name,age,department,salary,working_hours
1,Eve,24,HR,50348.68,46.5
2,Jack,56,Engineering,46347.9,23.4
3,Grace,23,Marketing,81369.68,38.0
4,Bob,60,Engineering,70208.46,50.5
5,Alice,52,Operations,33398.0,22.0
6,Alice,33,HR,65825.58,43.8
7,Alice,23,Finance,93837.7,23.8
8,Ivy,22,Engineering,71076.96,32.0
9,Bob,56,HR,96065.97,58.4
10,Alice,59,Marketing,69601.08,48.3
11,Diana,38,Marketing,52508.41,39.3
12,Ivy,50,HR,42828.04,23.1
13,Eve,28,Marketing,99710.76,43.6
14,Charlie,29,Marketing,74097.36,40.4
15,Frank,53,HR,38992.97,29.7
16,Frank,45,Finance,78736.02,42.4
17,Ivy,43,Marketing,56539.18,40.1
18,Jack,25,Marketing,72747.99,52.5
19,Jack,23,Marketing,72888.69,31.3
