id,name,age,department,salary,working_hours
1,Bob,56,Finance,116021.26,33.8
2,Bob,25,Finance,68465.52,29.7
3,Charlie,47,Engineering,89395.91,32.8
4,Alice,33,Finance,81522.44,32.0
5,Charlie,38,Finance,57080.07,22.8
6,Charlie,44,Sales,79062.14,34.4
7,Bob,60,Engineering,108877.98,44.2
8,Frank,33,Sales,115846.99,52.8
9,Diana,46,Finance,100084.89,23.8
10,Jack,47,HR,90851.95,32.1
11,Diana,38,Sales,92940.84,51.7
12,Diana,31,Marketing,50229.93,51.7
13,Charlie,46,Marketing,86529.8,58.6
14,Charlie,45,Engineering,56236.59,45.7
15,Hank,37,Operations,38653.25,52.7
