id,name,age,department,salary,working_hours
1,Bob,41,Finance,116166.64,22.6
2,Grace,53,Sales,75657.32,30.4
3,Grace,40,Finance,106925.43,57.5
4,Alice,23,Finance,65740.04,29.8
5,Eve,53,Sales,43489.67,36.1
6,Alice,46,Operations,119986.41,33.9
7,Ivy,55,Sales,43006.93,44.4
8,Charlie,38,Finance,115987.76,57.0
9,Bob,59,Marketing,72599.35,51.5
10,Ivy,57,Marketing,43794.71,46.0
11,Frank,30,Marketing,76237.4,47.1
12,Hank,45,Finance,70992.58,39.1
13,Hank,26,Engineering,34980.3,31.5
14,Grace,34,Finance,62885.73,51.5
15,Grace,46,Finance,67749.18,57.2
16,Frank,38,Engineering,107454.66,56.0
