id,name,age,department,salary,working_hours
1,Jack,26,Sales,98449.07,35.8
2,Jack,35,Marketing,117747.02,22.6
3,Diana,37,Operations,100589.79,51.6
4,Alice,24,Operations,110695.59,42.1
5,Diana,54,Sales,68736.97,36.5
6,Charlie,52,HR,75882.31,20.2
7,Diana,25,Finance,72590.84,37.3
8,Ivy,55,Finance,109779.64,51.0
9,Diana,33,Marketing,88959.41,28.4
10,Frank,34,Operations,116104.51,31.4
11,Eve,22,Marketing,70610.98,47.4
12,Jack,54,Sales,115023.27,41.1
13,Alice,29,Operations,30653.84,34.3
14,Frank,24,Operations,37304.37,54.9
