id,name,age,department,salary,working_hours
1,Frank,55,Sales,109465.13,54.2
2,Jack,58,Engineering,78353.17,52.6
3,Grace,55,Operations,86172.34,20.1
4,Alice,24,Operations,118631.33,59.3
5,Jack,53,Marketing,118503.97,41.3
6,Jack,24,Operations,119787.4,26.2
7,Hank,38,Marketing,51013.2,36.3
8,Ivy,47,Engineering,108096.57,57.3
9,Hank,31,Finance,110287.65,48.7
10,Charlie,57,Operations,59434.17,54.5
11,Diana,40,Engineering,71449.48,33.3
12,Jack,31,Engineering,38916.62,46.9
13,Alice,58,Sales,52781.76,21.3
14,Charlie,57,HR,72105.83,41.4
15,Alice,35,Finance,39060.06,20.2
16,Frank,50,HR,51394.8,41.9
